event_id,timestamp_utc,app_name,service_name,environment,region,tenant_id,trace_id,span_id,correlation_id,user_id,account_id,session_id,device_id,source_ip,source_country,asn,user_agent,http_method,endpoint,query_string,request_body,request_bytes,latency_ms,response_code,response_bytes,detected_by,waf_rule_id,action,severity,confidence,is_nosql_injection,injection_type,target_field,attack_stage,threat_actor_tag,risk_tier,case_id,mitre_attack_technique,notes,geo_lat,geo_lon,rate_limited,pii_exposure_risk,blockchain_platform,channel_or_network,ledger_committed,tx_hash,block_height,block_hash,smart_contract,contract_function,onchain_event_type
e69006bb-7466-49e3-acbd-84f87945fa8a,2026-02-23T06:22:49Z,kyc-service,api-gateway,staging,eu-west-1,t_1,d4e9b69b-db1d-4e8c-857b-e32082d84081,spn_412f0gmg7234,96fdcf69-0617-4f81-a4d7-392b74944d70,u_963isq,acc_qix57l5d,sess_2cp89z2wobrads6o,dev_mi01fllk1a,17.57.231.168,AE,16509,axios/1.6.8,PATCH,/api/v1/merchant/orders,,"{""email"":""alice@example.com""}",546,338,200,2947,waf,,ALLOW,info,0.35,0,,,,legit_user,low,,,,-42.163331,42.17057,0,0,Polygon-Edge,identity,1,0xeb92a7a06568c8379098aac154ae5c048ebef4f29315bb25f9df10dd5cb5bc88,540036,0x311cfcd71e89b3e9959f23bb7c834552e5317172723f08dc249be8209d4bc037,AccessControl,recordEvent,TXN_NOTE
795f3c85-6336-4f92-a123-22c5f244f75c,2026-02-23T06:22:50Z,txn-router,auth,prod,ap-southeast-1,t_2,eb25e67d-ad8b-4725-a7b5-c269397f325b,spn_9bidr21llttc,5d0d620c-422d-4fa9-a57a-a84ff73ebb78,u_dhwk1c,,,,131.238.111.47,GB,396982,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/admin/report,,"{""email"":""alice@example.com""}",589,350,200,3898,waf,,ALLOW,info,0.35,0,,,,unknown,low,,,,33.766448,11.185167,0,0,Ethereum-Private,settlement,0,,,,AuditTrail,updateRisk,ACCOUNT_FREEZE
7460672c-b3af-4a39-abdb-0919a01fe30f,2026-02-23T06:22:51Z,fraud-ml,search,prod,us-east-1,t_2,4b3febe3-85d3-4586-a439-60201100ebfe,spn_m908kqqp5r0s,03df9e39-562f-428e-89cc-aad3c4c96037,u_1l41hm,acc_qvdjzmr8,sess_7k8xms25ekdsjkx8,dev_qsbtwgzq8n,218.175.17.113,AE,14061,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/txns/query,criteria=%7B%22%24in%22%3A%5B0%2C1%2C2%2C3%5D%7D,,804,418,200,3528,waf,953110,BLOCK,low,0.51,1,operator_injection,criteria,recon,opportunistic,low,,T1190,NoSQL Injection: $where / JavaScript Execution,33.859244,12.928263,0,0,HyperledgerFabric,audit,1,0xe19227d803fc85503d5dfa461350d85a7567457dcd7f0da0d590aa55ce048559,540036,0xdc6df22f14fd36f4c46fa6fef815242ac0dc8f1012ca1db946f9069b83a8afe5,IdentityRegistry,updateRisk,SUSPECT_FLAG
40cbf7e2-9674-4124-a24d-e2a13af92dbc,2026-02-23T06:23:08Z,merchant-api,ledger-reader,prod,eu-west-1,t_3,4129621c-9e3b-480b-967a-e7d10fa8ac05,spn_wu9den5alria,cc61b421-6975-4422-b819-03c06cfa798e,u_kujzv9,,sess_c8hyg7zw1sbklwr7,,237.123.220.60,BR,396982,axios/1.6.8,GET,/api/v1/users,q=status%3AOK,,1022,351,403,1422,app_log,,ALLOW,info,0.35,0,,,,unknown,low,,,,1.291941,24.884395,0,0,Ethereum-Private,payments,0,,,,AccessControl,appendAudit,AUDIT_LOG
527225e0-4b6a-4f91-98c0-283c64e06f39,2026-02-23T06:23:29Z,wallet-service,admin,prod,eu-west-1,t_3,f5c622b8-7a2a-4050-a6f5-321b579653f4,spn_ju9vvqj4drw9,4bd01ad3-a8ec-42e6-83f3-96de3bdb9773,u_eqwb5t,acc_iot0h2ta,sess_8yipuf6fys4dfuji,,36.101.225.139,BR,29802,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,GET,/api/v1/txns/query,q=status%3AOK,,655,188,403,2358,anomaly_model,,LOG,info,0.35,0,,,,legit_user,low,,,,-1.340388,-94.085207,0,0,HyperledgerFabric,audit,0,,,,AuditTrail,updateRisk,ACCOUNT_FREEZE
9be895ff-23e3-49c8-9992-1721fa55c3fe,2026-02-23T06:23:32Z,merchant-api,orders,prod,ap-south-1,t_2,e49ada19-344e-4b7a-a9d9-54e4a2693f6e,spn_f3ds3mxjxc87,446adb38-8b87-4f3f-b2a3-d0f0f77a5e46,,,sess_42k9s50v8d5aa7o4,dev_etb52xx2aj,30.86.193.50,RU,20940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/users,,"{""status"":""PENDING"",""limit"":20}",936,176,401,1784,app_log,,ALLOW,info,0.35,0,,,,unknown,low,,,,14.387167,-160.311057,0,0,Ethereum-Private,audit,0,,,,TxnSettlement,flagSuspect,ACCOUNT_FREEZE
187e2f63-9386-4d96-a78f-bae002d1aca1,2026-02-23T06:23:43Z,kyc-service,orders,prod,eu-west-1,t_1,467d7765-0c6c-44a5-9a85-50ddbcf7d378,spn_y20t2hruk77u,0444c31c-04ab-4313-bbb0-f55feed71e3b,u_glosik,acc_bhhrxr8r,sess_pno0mtdapyl8ceih,dev_fqk3ero3oe,103.184.140.144,BR,29802,axios/1.6.8,POST,/api/v1/txns/query,,"{""status"":""PENDING"",""limit"":20}",632,251,200,2127,siem,,ALLOW,low,0.35,0,,,,legit_user,low,,,,-54.463494,134.846375,0,0,HyperledgerFabric,identity,1,0xa9ec79432943be2f56aedd9a080e4a0d304a946021f3aa1ccc11afb0a136b54b,540038,0x5514c084a37ae2890236037cfe119828e7759f95b8961c4153b0d91b694259fa,TxnSettlement,updateRisk,RISK_UPDATE
5e2d6301-4e57-4417-819a-d280409833c3,2026-02-23T06:23:49Z,merchant-api,ledger-writer,prod,ap-southeast-1,t_3,f441e319-3e5a-4168-ab89-3f38a70b8a0d,spn_fglzpof10w6b,0ca6f3f5-628c-4c26-8e03-b6aa70cd98fa,u_jb362t,,sess_bchbywb8q6gy7yk7,dev_fxfqxxlv61,98.4.252.104,IN,8075,axios/1.6.8,GET,/api/v1/admin/report,user_id=%7B%22%24comment%22%3A%22injection_test%22%7D,,14,322,403,1144,siem,953100,CHALLENGE,low,0.64,1,metadata_injection,user_id,initial_access,scanner,medium,,T1190,NoSQL Injection: Suspicious MongoDB Operator,48.52515,45.810576,0,0,HyperledgerFabric,payments,0,,,,IdentityRegistry,freezeAccount,TXN_NOTE
39692180-a963-441a-9f2c-5a00435c6e36,2026-02-23T06:23:52Z,kyc-service,search,prod,eu-west-1,t_2,777c36c8-3616-41f4-b27b-269745869c78,spn_7zi4reoa5a5f,408087ac-0a8b-4d29-9725-708870f72af8,u_gnmap2,acc_1k51y3xa,sess_alszf74qduaevm7v,dev_zvatylkdbg,98.108.228.234,CN,9009,axios/1.6.8,POST,/api/v1/txns/query,,"{""email"":""alice@example.com""}",1202,210,429,3431,siem,,ALLOW,info,0.42,0,,,,unknown,low,,,,-38.120864,136.791564,0,0,Quorum,settlement,0,,,,FraudTracker,freezeAccount,ACCOUNT_FREEZE
ef4ce0a0-3763-42cb-b791-877d287188ed,2026-02-23T06:24:07Z,audit-service,ledger-reader,prod,ap-southeast-1,t_4,c13b9380-f750-426b-97d8-d70764aa499c,spn_fhl2v902z0s8,baef5691-9c41-48c0-a263-82a0c5c4a512,,acc_rko49zd3,sess_eu80uvq4q5pq9xqa,dev_fy393ig85y,144.171.142.213,SG,29802,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/merchant/orders,q=status%3AOK,,1660,348,400,2836,waf,,ALLOW,low,0.35,0,,,,crawler,low,,,,-26.292902,-166.29638,0,0,Ethereum-Private,payments,0,,,,TxnSettlement,flagSuspect,AUDIT_LOG
e820efdc-5bfa-4213-abcc-919d00b4689c,2026-02-23T06:24:19Z,kyc-service,ledger-writer,prod,ap-southeast-1,t_1,e4dd8c2d-e71b-432f-8702-32b4827adb2f,spn_ubk6ooj2sr4f,b0c6ab65-f78c-45a5-83e0-0d929676b9c4,u_71metw,acc_g4unu8wy,,,116.50.182.19,US,8075,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/users,q=status%3AOK,,305,112,403,1408,anomaly_model,,ALLOW,low,0.35,0,,,,crawler,low,,,,-42.27719,-70.864502,0,0,Ethereum-Private,identity,0,,,,TxnSettlement,freezeAccount,SUSPECT_FLAG
e71970e8-be75-4279-81a8-262cfea81fe9,2026-02-23T06:24:34Z,txn-router,ledger-writer,prod,eu-west-1,t_4,2d2a0ab5-aeb9-4047-bdf6-abfe1eb686de,spn_u3vxl4wvkulo,59c4eaf3-5bd8-4985-9784-a3b846723dbf,u_vmgh54,acc_79u82uvl,sess_btxsda896v9eqxh4,,131.59.19.182,CN,16509,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,PATCH,/api/v1/wallet/balance,,"{""from"":""2026-02-20"",""to"":""2026-02-23""}",215,183,204,1023,ids,,ALLOW,info,0.35,0,,,,unknown,low,,,,0.82591,58.457303,0,0,HyperledgerFabric,audit,1,0x4686f9e3380b5b8d3ff69086cbbf059e5cd7bbad0d0958d48c889f16d0c52cab,540039,0xbbfd11a55e36fa93c6f566eb9025b5560c4fe99b0f98b9d8524658957bf31bcb,AccessControl,recordEvent,SUSPECT_FLAG
6f95f6a4-993a-4a4e-ab5b-922554cf1de4,2026-02-23T06:24:47Z,txn-router,analytics,prod,eu-west-1,t_1,12ff1577-a4fb-4d6a-9fed-1a8bd4329a08,spn_ya1lkpf1dpks,05292dcb-14f0-4e70-b1e6-7451d5bf4c64,,,sess_bvh19g2ya4y9ltza,,111.56.160.97,NL,29802,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/api/v1/txns/query,q=status%3AOK,,1240,318,200,4433,siem,,ALLOW,low,0.39,0,,,,unknown,low,,,,-12.996202,-48.843688,0,0,HyperledgerFabric,payments,0,,,,AuditTrail,updateRisk,RISK_UPDATE
1c9e3063-2372-4de1-8205-568060456136,2026-02-23T06:24:48Z,txn-router,api-gateway,prod,ap-southeast-1,t_2,b0cf8102-d0b5-4983-9916-f3aa51201c42,spn_wucq7lw9e8ms,18c0f898-32ca-42e5-827c-13e9f62a188c,u_cn7z6k,acc_wxkwpkyv,,,168.94.146.67,US,15169,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,PUT,/api/v1/txns,,"{""email"":""alice@example.com""}",647,389,403,12,app_log,,ALLOW,info,0.35,0,,,,unknown,low,,,,36.831959,72.343849,0,0,HyperledgerFabric,settlement,0,,,,AuditTrail,recordEvent,TXN_NOTE
bc6d0b17-0324-4a8d-bf67-760a18ff700d,2026-02-23T06:24:49Z,audit-service,users,prod,eu-west-1,t_4,5e213660-1832-4c7a-a140-546cc6b1d4c1,spn_7n0ymtu7shc5,12ce022e-ba96-4434-b21d-504f426cb401,u_432zhf,acc_5ceqxq3m,sess_hcuhtzn359br0m0e,,125.201.150.16,DE,15169,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,PATCH,/api/v1/merchant/orders,,"{""merchant_id"":""m_220""}",922,281,200,4041,waf,,ALLOW,info,0.35,0,,,,crawler,low,,,,-8.559747,78.511644,0,0,Corda,payments,0,,,,FraudTracker,appendAudit,ACCOUNT_FREEZE
fcd5576d-3440-4f66-b78a-5d1c73f776b2,2026-02-23T06:24:56Z,fraud-ml,api-gateway,prod,eu-west-1,t_1,49f9d454-8b35-48a4-8be4-35d30d5ed49c,spn_08rpaijj3sgj,4c2980f1-05f6-4fe8-83f2-9fe581003e6e,,,,,188.197.104.78,NL,13335,node-fetch/3.3.2,GET,/api/v1/users/search,q=status%3AOK,,1621,242,200,2657,waf,,ALLOW,low,0.35,0,,,,unknown,low,,,,-22.608697,-43.009699,0,0,Quorum,payments,1,0x14863b5beb187bb4b764e47d7f6e777938880122ca83151f7f15fd71806b074d,540041,0x16c5ff60ad53d30bc5e4b4f0d0ced72347d1845d3e731535f828788c1c3fa4c9,FraudTracker,appendAudit,RISK_UPDATE
76862b71-162c-44e8-aca0-8a966cb170d1,2026-02-23T06:25:12Z,merchant-api,api-gateway,prod,ap-south-1,t_4,62303ade-0f03-4068-8efe-c2b0547f0cb3,spn_q3hzlljfu2em,789b78b5-62db-49e4-8382-0b22f215ec5b,u_dn59rc,acc_375vfb1c,sess_yatr5jvy1zrhhvaw,,23.224.138.66,IN,9009,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,PATCH,/api/v1/wallet/balance,,"{""merchant_id"":""m_220""}",441,363,200,1094,ids,,LOG,info,0.35,0,,,,unknown,low,,,,-8.801699,26.206626,0,0,Ethereum-Private,payments,1,0x67a6cf0886e9aa43a90a178b55a99adbe879f1505e7c70e1c98f16602efeeecf,540043,0xf712368870a933aef8aedf331c1b034ec2c466aab6de65a134523ca4b897e4c5,FraudTracker,updateRisk,AUDIT_LOG
03c233c6-75b2-4ce5-bd1b-b1524092d721,2026-02-23T06:25:15Z,identity-gateway,users,prod,us-east-1,t_4,97218211-16af-45b8-8556-551d72ad0a55,spn_1x8mh18wfuiq,8b842f96-4540-41b3-9a9f-cfd995e1a555,u_6ljeez,,,dev_f4w5vuqlsf,13.45.105.107,AU,8075,axios/1.6.8,POST,/api/v1/users,,"{""user_id"":""u_1042""}",1244,357,404,3308,siem,,ALLOW,info,0.35,0,,,,crawler,low,,,,57.796469,-42.44476,0,0,Corda,identity,0,,,,TxnSettlement,recordEvent,TXN_NOTE
5c5a8760-25a2-4b9c-b29e-c540d1af6abf,2026-02-23T06:25:17Z,merchant-api,orders,prod,us-east-1,t_2,841c128b-83a0-46f6-8d80-b5c4c73b137c,spn_s6jgxhqp2155,992f279f-40cb-466a-886c-7399a90b1068,,,sess_gx0556htgxi6227k,dev_veevv0c2ck,34.30.140.72,BR,14061,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/merchant/orders,q=status%3AOK,,1085,191,429,3369,anomaly_model,,ALLOW,info,0.35,0,,,,crawler,low,,,,-34.180916,-99.032866,0,0,Quorum,audit,0,,,,AuditTrail,flagSuspect,ACCOUNT_FREEZE
946199aa-06e6-452c-924b-ee2bd9237b88,2026-02-23T06:25:35Z,fraud-ml,auth,prod,eu-west-1,t_1,38271a8f-6faa-41f5-a175-ee922e2e13fc,spn_7h5k30ygqlyf,d66a8172-107d-4be2-9749-418b3090721f,u_h9z2rf,acc_eovoujhi,,,233.209.54.159,GB,396982,node-fetch/3.3.2,GET,/api/v1/users,query=%7B%22%24expr%22%3A%7B%22%24gt%22%3A%5B%7B%22%24strLenCP%22%3A%22%24password%22%7D%2C0%5D%7D%7D,,591,325,401,1633,waf,953120,LOG,medium,0.67,1,expr_injection,query,recon,scanner,medium,,T1190,NoSQL Injection: Auth Bypass Pattern,5.696994,34.625251,0,0,Ethereum-Private,payments,0,,,,AuditTrail,appendAudit,SUSPECT_FLAG
11a5fce0-1fd1-4856-ad53-64dc98bc07f2,2026-02-23T06:26:02Z,merchant-api,api-gateway,prod,ap-south-1,t_1,1831b96f-8b9c-44b6-b419-24389471afc0,spn_qa8lpqkje70o,ee044e1a-e137-4beb-9a89-d19b1b1532ad,u_o0yqg6,,,,91.228.244.178,AE,8075,NoSQLMap/0.7,GET,/api/v1/txns,password=%7B%22%24or%22%3A%5B%7B%7D%2C%7B%22admin%22%3Atrue%7D%5D%7D,,912,236,200,3116,waf,953110,CHALLENGE,low,0.62,1,logic_injection,password,initial_access,botnet-ish,medium,,T1190,NoSQL Injection: $where / JavaScript Execution,17.550512,-108.80422,0,0,Ethereum-Private,audit,1,0xa2bb5ecb79afa4d979768deea0d0e676cde4f6892843091bab5dea4e74557d37,540043,0x12764d001054b517f82c14bb861862b34588b6660e4ccdbd4a2ff6939a11e07b,AccessControl,appendAudit,ACCOUNT_FREEZE
4a60d663-71a6-48a5-aed9-16df164e438e,2026-02-23T06:26:24Z,kyc-service,api-gateway,prod,ap-south-1,t_1,e9eaba9b-d4d6-4e0a-bb70-20a5c14db83f,spn_jrwpa23w2wcj,23a48927-939e-4e60-8ac9-db41f5f6f516,u_lsnwyl,acc_jfsif5z4,sess_nwojnm6zmtmw3nlx,,2.135.156.3,RU,29802,axios/1.6.8,GET,/api/v1/wallet/balance,q=status%3AOK,,761,195,201,3030,app_log,,ALLOW,low,0.61,0,,,,legit_user,low,,,,-10.521805,-93.454638,0,0,HyperledgerFabric,identity,1,0x013fd90e5cafd565e5c1b51ffdb38003e79b1af88ba4b442ff1bdef3caa57002,540043,0xeaee89b48b532b2e9894f9d2bd52a6ed9dced6733ac7ffbe6eed97f2a6bbd41f,FraudTracker,freezeAccount,ACCOUNT_FREEZE
50b3ac7c-f180-435e-ad98-5746c5917ee2,2026-02-23T06:26:28Z,txn-router,auth,prod,ap-south-1,t_1,b3e1245b-0316-4118-8eb9-fc398627728f,spn_oczy9v44ydyi,d5bc11b2-8908-4084-9798-6ed78b4725f7,,,sess_fmn9pihivaj4d5n0,,231.41.52.178,AE,20940,axios/1.6.8,GET,/api/v1/users/search,q=status%3AOK,,691,28,200,3463,ids,,ALLOW,low,0.35,0,,,,legit_user,low,,,,-31.208821,167.201548,0,0,Polygon-Edge,audit,0,,,,AuditTrail,recordEvent,RISK_UPDATE
7125214c-c631-4755-9be3-f30dabde8d74,2026-02-23T06:26:28Z,merchant-api,ledger-reader,prod,ap-south-1,t_1,df628523-678e-4bd6-8fb6-b5d1605846d0,spn_v8y515fr3vw4,3a2972b2-75e9-4b54-b22a-3832b69c1560,u_cyr4c2,acc_x5u12vgq,,dev_6gu607209z,55.107.144.154,US,396982,python-requests/2.31.0,GET,/api/v1/merchant/orders,user_id=%7B%22%24gt%22%3A+%22%22%7D,,828,256,200,1925,waf,953130,BLOCK,high,0.93,1,operator_injection,user_id,credential_access,insider_suspect,critical,,T1190,NoSQL Injection: Regex / Wildcard Abuse,-20.972255,-36.3764,0,0,Polygon-Edge,identity,1,0x846cbc6738bfb039b3cf146295fcfafba6aa6f0422e92868ecbcebc549c04cbe,540043,0x23fa27c09e705d74e8dbf57b782d7923f0c25c2cfb59721094f00d757a28152c,TxnSettlement,recordEvent,TXN_NOTE
14ca03e4-77e0-487f-bd1a-45f2e6e8f5fc,2026-02-23T06:26:35Z,txn-router,orders,prod,ap-south-1,t_4,81f73ece-8175-4c2d-a722-8c3e317c9ca1,spn_x6u3hg32p1b4,25d7dfec-add9-4bec-b2d3-cf8fa87e7508,u_die5ys,acc_85x6renm,sess_b5jbxy4uo8fomxze,,221.253.218.197,IN,15169,NoSQLMap/0.7,PUT,/api/v1/admin/report,,"{""merchant_id"":""m_220""}",730,87,200,3747,app_log,,ALLOW,low,0.35,0,,,,unknown,low,,,,40.801223,167.264226,0,0,Corda,audit,1,0xaa63f0a4efa54f01ff9ddcb245b681709f02cc6b679eae023651c707c945eeec,540043,0x128ea425bf869dd7c8fb8749c0c2893b39039fd70333d4793e655ef21a125dd8,IdentityRegistry,freezeAccount,TXN_NOTE
bd075fa0-65f5-43f6-b3ed-c068f00d0b43,2026-02-23T06:26:37Z,txn-router,auth,staging,ap-southeast-1,t_1,987c5243-adb3-4614-8c59-1c34646f570f,spn_bueuiw5f4jaa,2a8ff2ef-3859-4a0e-bf62-675682d77336,u_ztkhyo,acc_pg7ypyr3,,dev_8p5jn9pv45,206.115.57.176,US,15169,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/users,,"{""$where"":""sleep(5000)""}",1973,223,404,3322,waf,953110,CHALLENGE,medium,0.76,1,where_injection,query,exfiltration,unknown,medium,,T1499,NoSQL Injection: $where / JavaScript Execution,-0.954537,-159.920466,0,0,Quorum,audit,0,,,,AccessControl,flagSuspect,SUSPECT_FLAG
fb585f9e-4dfb-44f1-a22d-b54524975745,2026-02-23T06:26:38Z,merchant-api,analytics,prod,ap-south-1,t_3,5b35777f-fd0f-4fe1-ab05-23a21772715a,spn_tv0t1g3hmvd3,adc38423-0070-4aee-8ede-15f7fe671c16,u_50l08x,,sess_z5z1fe9u5bgrrjkc,,113.58.166.162,DE,20940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/users/search,,"{""status"":""PENDING"",""limit"":20}",1077,42,500,3712,ids,,ALLOW,low,0.35,0,,,,crawler,low,,,,17.158193,-132.048927,0,0,Corda,identity,0,,,,TxnSettlement,flagSuspect,ACCOUNT_FREEZE
98b8b208-fea8-4895-afe2-67ba9cd73383,2026-02-23T06:27:14Z,txn-router,admin,prod,eu-west-1,t_2,95f3700d-a373-4b10-bd2f-d64c28523983,spn_bxmmw5xe1t7d,c6000068-5381-474e-a360-924f158f959e,u_7873fz,acc_hiu0p3v3,sess_ouibu83wepr9wzq0,dev_movjfag54l,119.192.115.57,CN,45102,axios/1.6.8,GET,/api/v1/users/search,q=status%3AOK,,1242,107,500,3029,siem,,ALLOW,info,0.35,0,,,,crawler,low,,,,1.319783,107.633411,0,0,HyperledgerFabric,audit,0,,,,IdentityRegistry,updateRisk,ACCOUNT_FREEZE
acb68bb4-6014-4b74-85a7-d525910c9224,2026-02-23T06:27:34Z,merchant-api,analytics,prod,ap-south-1,t_3,52b626b6-27c9-4f33-aa4e-64c1015f20ad,spn_5qimn8awggnp,42117675-cc85-4e5a-9e88-ac64451718a9,u_49ciui,acc_q0nqzqxv,sess_qf00h2ffgo7kpt4h,,129.90.150.82,IN,24940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/txns/query,,"{""from"":""2026-02-20"",""to"":""2026-02-23""}",523,207,401,1876,siem,,ALLOW,low,0.35,0,,,,crawler,low,,,,22.501157,-156.570069,0,0,Quorum,audit,0,,,,IdentityRegistry,appendAudit,RISK_UPDATE
1ed84b1c-ec9c-4a48-9612-cb5c2bb3acec,2026-02-23T06:27:37Z,audit-service,admin,prod,eu-west-1,t_3,8d65e3e7-aab9-46bf-bdde-4bf9ea4adb5f,spn_dg9fpoqy04h8,e349b347-03aa-4c50-af24-869affca3990,u_q37efo,acc_mefc60o5,sess_m8arnioxj1cjmgmp,dev_pxb24up4lc,173.5.133.220,AU,13335,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,POST,/api/v1/merchant/orders,,"{""q"":""recent transactions""}",1089,151,400,2729,siem,,ALLOW,low,0.35,0,,,,legit_user,low,,,,41.639698,76.643175,0,0,Corda,settlement,0,,,,AuditTrail,updateRisk,SUSPECT_FLAG
32ed4651-8a84-46c9-9cf2-41dd175ede54,2026-02-23T06:27:45Z,fraud-ml,users,prod,ap-southeast-1,t_1,2785effa-2f40-4737-a5a9-d901e8279193,spn_vryxjpf7pu5p,565df402-88ac-49c2-8f96-5a2b16577c3d,u_tvyl6c,acc_lgg4x63c,sess_lmxzwcko1vz8y1k0,,94.127.142.75,CA,9009,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,GET,/api/v1/admin/report,q=status%3AOK,,1010,55,403,1641,anomaly_model,,ALLOW,info,0.35,0,,,,unknown,low,,,,47.399614,127.353013,0,0,Polygon-Edge,payments,0,,,,AccessControl,freezeAccount,AUDIT_LOG
9c445aaf-caed-425c-be69-e0f000b4ae9c,2026-02-23T06:27:53Z,wallet-service,admin,staging,eu-west-1,t_3,77da973a-7ee0-4240-ab9b-8a97ee4b96c4,spn_c67h2yxg5nqb,56d91857-88c9-4197-afa4-31e45aad8d68,u_vrkxfj,acc_l46zwyay,sess_pup1x595hg0741ir,dev_qbrqlcq5hb,241.242.52.214,DE,14061,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/wallet/balance,q=status%3AOK,,1244,263,401,2592,ids,,ALLOW,info,0.35,0,,,,legit_user,low,,,,52.117499,138.056698,0,0,Polygon-Edge,settlement,0,,,,IdentityRegistry,updateRisk,RISK_UPDATE
f02d340c-53c7-4ad9-a16f-fc76847bf7ae,2026-02-23T06:28:14Z,audit-service,search,prod,us-east-1,t_3,689b4a50-3021-40ad-8030-b27c8862a08a,spn_tw29vrd1bkg5,4765c8d7-8703-4569-a78b-eb1bd303173b,,acc_q7o8xjl4,sess_ok0hejvbdmj4yvqh,dev_ot1gxudsvr,240.123.35.124,RU,396982,curl/8.5.0,POST,/api/v1/users/search,,"{""$expr"":{""$gt"":[{""$strLenCP"":""$password""},0]}}",1334,169,200,3994,siem,953130,CHALLENGE,medium,0.85,1,expr_injection,merchant_id,recon,scanner,high,,T1190,NoSQL Injection: Regex / Wildcard Abuse,-3.879284,-4.799992,0,0,Ethereum-Private,identity,1,0x46960a7599bbfcd0b4d2580ae2333809c4a3b5114bf0c2d74dc65b6ff9d16665,540043,0xd310a0e936d2878d4827118b80add0c0b7154b567004b721b805f7ef03e025c5,TxnSettlement,freezeAccount,SUSPECT_FLAG
02721cd6-f9fa-4ebc-92c1-13f8981128c4,2026-02-23T06:28:26Z,txn-router,auth,prod,ap-southeast-1,t_3,bab1f180-da2d-4fb3-b318-c7b9a4352f18,spn_czpf2pwckuu4,d333c291-5b24-41c4-b6f5-85cdf761698a,,,sess_dcwlljjoelne79v9,dev_slsyqvt8zw,157.70.205.173,IN,13335,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/wallet/balance,q=status%3AOK,,995,383,200,4000,app_log,,ALLOW,low,0.35,0,,,,unknown,low,,,,-52.798436,90.134748,0,0,Corda,payments,1,0x39ee9ce09a00ee4f6b72e8703beadd9572c5d31299f5d10b7387b659856c6714,540045,0xbe859cf016085028e469e9c53da2b1cad63e08413f1e5b609102e495510c4f1d,AccessControl,freezeAccount,ACCOUNT_FREEZE
b30009ca-11fc-4b7f-bfce-4b859b79c083,2026-02-23T06:28:33Z,kyc-service,users,prod,us-east-1,t_4,6af36a38-d536-42f5-81cd-58da3541b3ae,spn_3i1bvaeq640b,4e125818-ec7c-4012-89e8-8889d676d6ff,u_ks5sbv,,sess_5hdj074ha97wq6ks,dev_6auz5106oi,80.106.14.196,SG,24940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,PATCH,/api/v1/users/search,,"{""email"":""alice@example.com""}",686,388,404,2357,app_log,,ALLOW,info,0.35,0,,,,unknown,low,,,,33.483275,120.005823,0,0,Ethereum-Private,audit,0,,,,IdentityRegistry,updateRisk,RISK_UPDATE
