event_id,timestamp_utc,source_ip,source_country,asn,user_agent,request_method,url_path,query_string,referrer,auth_user,session_id,device_id,geo_lat,geo_lon,request_bytes,response_code,response_bytes,detected_by,waf_rule_id,action,severity,is_sql_injection,injection_type,target_param,dbms_hint,confidence,threat_actor_tag,case_id,correlation_id,mitre_attack_technique,notes
70dfbda6-f271-44f2-9e6a-7f9c8ae04685,2026-02-19T12:25:17Z,236.14.177.133,GB,14061,curl/8.5.0,POST,/search,search=%27+OR+%271%27%3D%271,https://example.com/app,,sess_v6tolaq665dlxzf0,dev_zwdz09wftbgm,44.556648,130.562092,1177,200,3798,waf,942500,BLOCK,high,1,boolean_based,search,mssql,0.9,unknown,CASE-1005,1cf182d2-72c4-4fb9-9111-67c1ffbbb816,T1190,SQL Injection Attack: Time-Based
c0dd2055-8148-405e-99bb-a7291f2cadc1,2026-02-19T12:25:18Z,52.1.160.196,FR,13335,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,POST,/api/v1/transactions,page=2&sort=latest,,,sess_hxqpva5kw3hgbmfb,dev_vldd9fkxzuu8,29.920177,-50.332087,666,200,2938,ids,,LOG,low,0,,,,0.35,unknown,,54394830-0a95-40df-89c2-34c775c99b09,,
aa3a026e-b1ae-46b7-9429-5cb9f50e4dbd,2026-02-19T12:25:20Z,216.141.17.75,RU,8075,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/admin,q=blockchain+course,https://example.com/home,,sess_hcu9td0v2zp4juw7,,-0.432369,82.506508,1098,302,2888,app_log,,ALLOW,low,0,,,,0.35,legit_user,,26559e61-a196-4f9c-aff4-0da4e049b8ae,,
464a20d4-8eaa-4056-871a-873aa7d2e1b8,2026-02-19T12:25:41Z,31.7.120.161,AE,15169,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/report,email=%27+AND+%28SELECT+1+FROM+%28SELECT+COUNT%28%2A%29%2CCONCAT%280x3a%2C%28SELECT+database%28%29%29%2C0x3a%2CFLOOR%28RAND%280%29%2A2%29%29x+FROM+information_schema.tables+GROUP+BY+x%29a%29--,https://duckduckgo.com,admin,sess_xyjckt1elou83g47,dev_rbefq56q37cs,7.793117,64.151145,1057,400,2059,waf,942120,BLOCK,medium,1,error_based,email,mysql,0.89,opportunistic,,c50d0cf3-b146-4ad0-8a42-79212f035fcf,T1190,SQL Injection Attack: SQL Tautology Detected
5a16e762-daff-4861-8c28-1adce693f2e0,2026-02-19T12:25:42Z,97.161.137.216,GB,24940,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,GET,/search,category=electronics&price_max=5000,https://bing.com,,sess_boriq8hke226pars,dev_70s1f537ye0q,25.641287,8.044154,667,200,3553,app_log,,LOG,info,0,,,,0.35,unknown,,b31e10c3-3c6b-470a-9a40-f8de63f565e8,,
e30feea0-475b-4b54-9008-da053c0823d0,2026-02-19T12:25:51Z,228.12.27.134,AE,29802,curl/8.5.0,GET,/product,page=2&sort=latest,https://example.com/app,,sess_gjlpefjawshmlfzk,dev_cwmpeqydbpgv,11.130747,121.022785,401,401,4330,ids,,ALLOW,low,0,,,,0.35,unknown,,32fd4564-d581-4441-8b0b-6fabdff8d30d,,
a51cf92e-a2d8-426b-ab36-63918cbb7eeb,2026-02-19T12:25:59Z,146.34.24.209,AE,14061,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/reset-password,category=electronics&price_max=5000,https://duckduckgo.com,,sess_4w6ozx25qbrmqg1v,dev_d32lx2toowt9,-13.942025,-57.342903,659,404,2839,ids,,ALLOW,low,0,,,,0.35,legit_user,,fbbc9912-b532-45d3-8779-802c1a4f204c,,
2069f56b-c469-4941-8db3-8bf1abb04957,2026-02-19T12:26:36Z,170.172.20.190,NL,24940,python-requests/2.31.0,GET,/reset-password,order_id=%27+AND+1%3DCONVERT%28int%2C%28SELECT+%40%40version%29%29--,https://bing.com,,,dev_8cd31nrxd356,16.335938,-179.933637,722,200,2337,waf,942130,BLOCK,critical,1,error_based,order_id,unknown,0.94,opportunistic,,c7867525-8224-4659-ad2e-d1fa514ce195,T1190,SQL Injection Attack: UNION SELECT
f649e116-b8cb-45f0-b728-d8d2c8a6fde9,2026-02-19T12:27:00Z,174.78.236.242,CN,45102,sqlmap/1.7.10#stable,GET,/api/v1/transactions,id=%27%29+OR+%28%271%27%3D%271,https://duckduckgo.com,,,dev_68au9dkbpvwz,-11.276081,-23.331583,909,200,2197,waf,942400,BLOCK,medium,1,boolean_based,id,mssql,0.63,scanner,,c7acd107-aeaf-4271-87ec-3f0128e47846,T1190,SQL Injection Attack: MSSQL Syntax
82440637-973f-48a6-b282-bd24b2c0c3d1,2026-02-19T12:27:01Z,172.33.35.3,US,29802,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/report,email=suman@example.com,https://google.com,admin,sess_pgstqmgvu4isotn9,dev_zeryf0992qc6,-49.386438,-9.917434,918,403,1323,waf,,ALLOW,info,0,,,,0.4,crawler,,0836d4bc-9f21-4788-bf95-ea16b4f2673b,,
710e69f6-04f3-4c23-9f34-1154e58effd5,2026-02-19T12:27:01Z,14.232.88.137,AE,13335,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,POST,/admin,order_id=%27+UNION+SELECT+username%2Cpassword+FROM+users--,https://duckduckgo.com,,,dev_gzvk2jwuuxk0,-56.724229,-5.486332,939,200,3480,waf,942200,LOG,medium,1,union_based,order_id,mssql,0.7,unknown,,932c7d47-5b8f-417b-9bca-914f070c4087,T1190,SQL Injection Attack: MySQL Syntax
64f8d139-6f1f-4106-b616-0d2ff5c83931,2026-02-19T12:27:05Z,29.155.45.233,AU,8075,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/api/v1/users,email=suman@example.com,https://bing.com,,sess_gsb98v341onx0gu4,dev_j3bqrr87iyoj,3.653056,-23.495641,205,200,992,ids,,ALLOW,low,0,,,,0.35,legit_user,,af4db727-6dd9-4df8-adc0-22c518949fb2,,
62d02077-c499-4953-ba9b-8b8ca3b1d899,2026-02-19T12:27:35Z,235.137.164.91,CN,24940,python-requests/2.31.0,POST,/admin,q=blockchain+course,https://bing.com,,sess_xo100vhmygty3add,dev_hkgad7x48wze,42.772899,-133.233389,915,401,1569,app_log,,LOG,low,0,,,,0.35,unknown,,6ea48fcc-00cc-4509-98e1-1db8588e2c02,,
40b0cff4-9fe2-48be-a7d0-6ea5e9a702e0,2026-02-19T12:27:35Z,76.120.170.240,US,29802,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,POST,/report,category=electronics&price_max=5000,https://example.com/app,,,dev_fc1nlc8jpr7v,-38.58694,-2.859374,508,200,3559,waf,,ALLOW,info,0,,,,0.35,crawler,,760fa32b-9fe5-45ac-9fbc-95218183d49f,,
9120f471-3bd0-436d-985a-c94bbdd2a97a,2026-02-19T12:27:53Z,67.27.9.19,US,24940,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/login,page=2&sort=latest,https://duckduckgo.com,,sess_7xjz6us7rp422ta8,,-2.152039,24.207799,549,429,3170,app_log,,ALLOW,low,0,,,,0.35,unknown,,88023522-70cf-40e2-a606-7429e19e6c06,,
709c8b52-47dd-495d-9d73-0d8886e12a77,2026-02-19T12:28:01Z,137.219.246.88,US,14061,curl/8.5.0,POST,/orders,q=wireless+mouse,https://google.com,,,,-24.135559,-39.562299,1252,200,1626,ids,,LOG,info,0,,,,0.35,crawler,,38affbc0-8d2c-44cc-91a7-3ee7c5bccc29,,
b9615905-a2be-4775-a63f-e19b6ce35fd2,2026-02-19T12:28:10Z,49.36.10.50,IN,24940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/search,id=1042,https://example.com/home,,sess_838ammzohxs75t0i,dev_0ra6wixaw63d,13.347107,120.726777,1097,200,1781,waf,,ALLOW,low,0,,,,0.35,legit_user,,ec0a3ea3-434d-4e13-930f-abf663158253,,
3f27f98a-6fc2-4f13-84dc-40a7cfed2a95,2026-02-19T12:28:13Z,206.52.110.87,AE,29802,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/transactions,q=wireless+mouse,https://google.com,,,dev_bgcj1gnfiue2,15.863354,-44.59282,595,200,2127,waf,,ALLOW,low,0,,,,0.35,crawler,,466e3ee8-d1ef-4800-9476-19ac28c80ed0,,
687327f2-874b-4446-9248-7d427a3dc8be,2026-02-19T12:28:58Z,167.152.228.73,CN,14061,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/api/v1/users,id=%27+OR+%271%27%3D%271,https://example.com/app,,sess_igyvzwd3kpug99w5,,0.904891,-12.882237,983,400,3071,waf,942500,BLOCK,medium,1,boolean_based,id,postgres,0.58,unknown,,7914ba4c-5967-446d-953f-be691b735415,T1190,SQL Injection Attack: Time-Based
0a36c04d-d0ce-4198-aa79-593383a5db02,2026-02-19T12:29:24Z,237.12.14.166,SG,20940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/admin,id=%27+OR+IF%281%3D1%2CSLEEP%285%29%2C0%29--,https://example.com/home,,,dev_07g2re6zvlhy,-20.917805,100.4311,825,200,572,waf,942110,BLOCK,medium,1,time_based,id,postgres,0.7,opportunistic,,7d4811d0-87e5-4c0f-b1e0-3499e772606d,T1190,SQL Injection Attack: Common Injection Testing
150153e5-5975-4f39-8c08-cce944bc3180,2026-02-19T12:29:30Z,228.112.38.56,AU,14061,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/api/v1/users,category=electronics&price_max=5000,https://duckduckgo.com,,sess_9heyce4qgm5v2wwg,,42.600483,-148.86924,471,404,3558,waf,,ALLOW,info,0,,,,0.35,unknown,,59c92ede-d94f-4db7-9325-e0b1b9ef2c55,,
b4478771-5f90-4b66-b70c-858a9fc123ed,2026-02-19T12:29:40Z,4.187.110.189,DE,16509,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/api/v1/users,search=%27+OR+1%3D1--,https://example.com/home,,sess_b90spo3zdrc1yohm,dev_9ayfquv9qezg,44.586216,45.651944,1178,401,1832,waf,942200,BLOCK,high,1,boolean_based,search,mysql,0.77,botnet-ish,,45738d3a-47c6-4662-9296-21a705abc0ff,T1190,SQL Injection Attack: MySQL Syntax
9bd56b5b-015e-4bdd-bca9-009b1a025884,2026-02-19T12:30:34Z,148.204.54.202,CA,15169,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/login,category=electronics&price_max=5000,https://example.com/home,,sess_5dnwnguczh9ier7u,,-34.824723,88.206017,927,200,1873,ids,,ALLOW,info,0,,,,0.45,legit_user,,f35a6cd4-456a-461b-91b4-b21a23dc1ab0,,
f9341b2e-ebd4-4a77-b9c0-3d76e6a42708,2026-02-19T12:30:52Z,17.96.89.116,RU,9009,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,GET,/reset-password,q=blockchain+course,https://example.com/app,,,,-5.762594,-47.467493,1356,401,2616,waf,,LOG,info,0,,,,0.49,legit_user,,8270ed86-0cb8-443f-aff7-7595235dfe2f,,
ce68e2da-460f-4f85-8241-d2c1a19dd249,2026-02-19T12:30:57Z,21.101.230.46,FR,15169,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/search,filter=%27+UNION+SELECT+username%2Cpassword+FROM+users--,https://example.com/app,,sess_h8aoy7rp0aga24sm,dev_x2rxttqu6l2i,-15.371722,-76.267335,878,404,3572,waf,942200,BLOCK,medium,1,union_based,filter,postgres,0.4,unknown,,6f8d8ce8-14f4-4d54-bcd7-70eb0db5f475,T1190,SQL Injection Attack: MySQL Syntax
d3102d1a-0388-44fb-834b-8d9bd08ae6d3,2026-02-19T12:31:04Z,182.178.232.171,AE,8075,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/login,category=electronics&price_max=5000,https://bing.com,,sess_nhzx9fq9tea7187f,,5.537471,2.667251,694,400,3998,ids,,ALLOW,info,0,,,,0.46,unknown,,7346793c-2c25-4689-8d91-f6f89482dcb7,,
adcae3c2-122c-4588-b0a8-96473b24a6ab,2026-02-19T12:31:11Z,177.29.188.123,IN,8075,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/product,email=suman@example.com,,,,dev_dbxvh7katqyd,1.414503,-109.997986,379,200,1389,waf,,ALLOW,low,0,,,,0.35,crawler,,3f0230c0-8042-4f93-a0ee-c5e0f7cb6926,,
034b37f2-5d71-4406-b3c3-31192b1393d0,2026-02-19T12:31:11Z,219.110.95.99,SG,13335,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/product,id=1042,https://duckduckgo.com,,sess_0p92k38p6fvdhr59,dev_81do6ouz1egn,6.464031,-164.796151,837,404,2657,ids,,ALLOW,info,0,,,,0.51,legit_user,,b9958ec7-03d5-4ffb-9d90-1346bff94e27,,
77857d5a-16d4-4ff7-9018-52c9f9161f8c,2026-02-19T12:31:40Z,7.203.1.40,FR,20940,sqlmap/1.7.10#stable,POST,/search,q=%27+AND+1%3D%28SELECT+1+FROM+pg_sleep%285%29%29--,https://example.com/app,,sess_g6xb1r8vnrpjy93n,,-57.89459,-86.566614,1194,400,2164,waf,942100,BLOCK,medium,1,time_based,q,postgres,0.57,opportunistic,,f600ae06-a072-4903-8973-e4c1663127c8,T1190,SQL Injection Attack Detected via libinjection
d75aec2a-2833-42bf-943c-e9c86ec4120f,2026-02-19T12:31:41Z,234.245.92.13,FR,20940,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,GET,/api/v1/transactions,id=1042,https://google.com,,sess_d1t53ykyydu3asnr,dev_6dfhg6w3stt1,-46.323992,-14.223111,908,200,2941,waf,,ALLOW,info,0,,,,0.35,legit_user,,bfd42fbd-c931-4e95-ae06-97844b1268a2,,
98fd118e-71b0-4647-904b-19bdcc020899,2026-02-19T12:31:45Z,210.114.228.253,AU,9009,curl/8.5.0,POST,/api/v1/users,q=wireless+mouse,https://example.com/app,,,dev_eyylh9p1earp,-36.437881,-168.194622,631,401,1788,ids,,LOG,low,0,,,,0.35,legit_user,,87e212c8-2705-46b7-9650-2757355be2f3,,
9468e822-2c0c-4639-b881-f3edf088529f,2026-02-19T12:31:50Z,78.171.3.194,US,15169,python-requests/2.31.0,GET,/orders,id=1042,https://google.com,,sess_f0jum42wsc31tz8g,,-59.480529,81.125767,1347,429,1772,app_log,,ALLOW,low,0,,,,0.35,unknown,,e3b83885-bf47-463e-8b6f-1e3427bfcc0e,,
5cd1c716-903a-439f-94f3-186987ff9e21,2026-02-19T12:31:57Z,173.246.28.47,SG,396982,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/report,q=wireless+mouse,,,sess_qsrnkzcrnq0y4io9,dev_4627nayyosye,-12.622625,70.213362,921,500,732,waf,,ALLOW,low,0,,,,0.35,unknown,,26b4ae6d-619e-45ce-9c18-925951cfeb32,,
f5217abf-5ec3-4e62-86f0-7686b7b02a38,2026-02-19T12:31:59Z,52.153.217.254,CN,15169,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/reset-password,id=1042,https://bing.com,,,dev_127my89sfqer,-32.301385,159.265082,635,200,1973,waf,,ALLOW,low,0,,,,0.35,unknown,,0c321396-d779-4594-af21-dd60d7a2214a,,
76e245da-e37c-46fa-b013-b40a872ec15a,2026-02-19T12:31:59Z,155.174.84.40,FR,24940,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/api/v1/transactions,filter=%27+OR+IF%281%3D1%2CSLEEP%285%29%2C0%29--,https://duckduckgo.com,,sess_xrjm4t8bp6nlnqbu,,-23.634651,74.181313,788,302,1521,waf,942500,CHALLENGE,medium,1,time_based,filter,mysql,0.64,botnet-ish,,88636afe-4bf8-4df6-bf99-5a83b85d13d0,T1190,SQL Injection Attack: Time-Based
e8e4ff56-e93c-4b05-851d-14f1c1146384,2026-02-19T12:32:18Z,147.121.122.144,GB,9009,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/reset-password,category=electronics&price_max=5000,https://example.com/home,,sess_m9lbb4m0a6mdmmmx,dev_xv6ckmalq5u6,-28.005734,70.545051,668,400,2646,ids,,ALLOW,low,0,,,,0.35,unknown,,98bac48b-bf84-446e-ae8f-5268d1776d2e,,
59dbc660-0702-4595-9166-c67f0b7b005e,2026-02-19T12:32:18Z,26.177.173.53,SG,14061,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0.0.0 Safari/537.36,POST,/api/v1/users,id=1042,https://example.com/home,,,dev_w9c4hjku2w8z,9.38319,33.071276,678,200,3548,app_log,,ALLOW,info,0,,,,0.35,legit_user,,0f07c460-4a3f-4c99-8874-f68e41c85507,,
2b0afef3-3ccb-4d6e-9a9e-3e9e4a9fdd9e,2026-02-19T12:32:40Z,167.211.78.130,AE,20940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/orders,id=%27+AND+%28SELECT+1+FROM+%28SELECT+COUNT%28%2A%29%2CCONCAT%280x3a%2C%28SELECT+database%28%29%29%2C0x3a%2CFLOOR%28RAND%280%29%2A2%29%29x+FROM+information_schema.tables+GROUP+BY+x%29a%29--,https://duckduckgo.com,,sess_q1gaz5uh80q7tw1p,dev_wsnffykpl3ch,-10.507394,116.535854,1056,400,3619,waf,942110,BLOCK,medium,1,error_based,id,postgres,0.69,unknown,,efbe6be7-9a68-46b5-b2eb-9c5a22f8052a,T1190,SQL Injection Attack: Common Injection Testing
dcda9afa-eef2-42b9-b101-8e4299e9b02d,2026-02-19T12:32:44Z,205.212.80.119,RU,9009,sqlmap/1.7.10#stable,POST,/login,email=suman@example.com,https://google.com,,sess_j2xg48ra4dv56onx,dev_70fe07s387j5,-31.430777,-135.98034,1333,403,3113,app_log,,ALLOW,low,0,,,,0.35,unknown,,1998eba8-67af-4ffe-9f8c-2c06d5a7741c,,
c3414bf6-e7ee-4619-81f8-b032de967550,2026-02-19T12:32:50Z,56.37.28.45,DE,20940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/login,page=2&sort=latest,https://duckduckgo.com,,sess_etrij2frnlx6b02b,,20.591831,-88.926157,979,201,1967,app_log,,LOG,low,0,,,,0.35,crawler,,c8ad735f-690e-4923-a817-86c62f06e4a8,,
674194c3-824f-41a6-9b7f-7aa0829d44e6,2026-02-19T12:32:53Z,222.61.220.114,CN,13335,python-requests/2.31.0,POST,/product,report=%27+UNION+SELECT+username%2Cpassword+FROM+users--,https://bing.com,guest,,dev_pl3x2jc2r07l,-9.31608,150.676631,916,200,2451,waf,942400,BLOCK,medium,1,union_based,report,mssql,0.37,repeat_offender,,7261fb2e-565f-495a-b50d-a43b663afe6d,T1190,SQL Injection Attack: MSSQL Syntax
e67c71f3-51ea-43cb-b143-519216c2532a,2026-02-19T12:33:07Z,189.84.117.178,IN,13335,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/reset-password,id=%27+OR+IF%281%3D1%2CSLEEP%285%29%2C0%29--,https://example.com/app,,sess_wlcfs8314y2lr0jy,,35.94344,-108.481061,742,204,2641,waf,942100,LOG,medium,1,time_based,id,mysql,0.47,botnet-ish,,0532a441-eaa8-4395-a392-1905a1bd6170,T1190,SQL Injection Attack Detected via libinjection
b1350b5e-b161-4a81-b562-9918f5b4fb00,2026-02-19T12:33:29Z,161.59.233.23,RU,16509,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,GET,/login,q=%27+AND+1%3D%28SELECT+1+FROM+pg_sleep%285%29%29--,https://duckduckgo.com,,sess_f8guas173rih83j0,dev_phh30gg2b9iq,-30.201845,29.845108,1062,400,2605,waf,942130,CHALLENGE,medium,1,time_based,q,unknown,0.6,insider_suspect,,3d39d6ce-e518-4df9-b4d1-605b962ca3a8,T1190,SQL Injection Attack: UNION SELECT
f49e4bfe-cc46-41ac-b52a-3d25f0f389ee,2026-02-19T12:33:33Z,189.153.66.19,US,9009,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/orders,report=%27+UNION+SELECT+username%2Cpassword+FROM+users--,https://duckduckgo.com,,,,56.065181,35.363544,896,403,1629,waf,942400,CHALLENGE,high,1,union_based,report,mssql,0.95,scanner,CASE-1006,b0815151-36fb-4187-a9c4-a777fc3d9246,T1190,SQL Injection Attack: MSSQL Syntax
fbd4ed73-cdca-4135-985d-80c7030e4996,2026-02-19T12:33:39Z,149.46.67.44,BR,14061,python-requests/2.31.0,POST,/api/v1/users,q=wireless+mouse,,,sess_febe5407k5w1jl6l,,31.64105,-125.544691,654,404,2814,ids,,ALLOW,low,0,,,,0.41,legit_user,,fd3f10a8-6726-4450-a601-46d5b8dad0a1,,
d28a121f-fa27-433e-b974-ccba53b762ea,2026-02-19T12:33:47Z,47.10.121.67,GB,14061,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/login,q=wireless+mouse,https://duckduckgo.com,,,dev_r45ed5ggsj6v,10.025687,169.785848,343,302,18,ids,,ALLOW,info,0,,,,0.35,crawler,,fdf2acd1-0d14-4e8c-ae08-d477fc9a6b85,,
1c5ee579-446b-49d7-b87d-8c91facfceb2,2026-02-19T12:33:50Z,25.228.85.7,FR,29802,sqlmap/1.7.10#stable,GET,/report,email=suman@example.com,https://bing.com,,,,-41.546944,-150.817235,935,404,1779,ids,,LOG,low,0,,,,0.35,unknown,,a1316c6b-624a-4bfb-aafb-3212809c425b,,
20c3fb38-0d32-43ee-b14e-05127d684a25,2026-02-19T12:34:40Z,249.12.168.160,RU,45102,sqlmap/1.7.10#stable,GET,/orders,id=1042,,,sess_20tvdji1oahnox8f,dev_2076vmdnhqnj,12.04089,-147.519954,1077,204,2290,waf,,ALLOW,low,0,,,,0.56,legit_user,,4046d172-6f1e-4bd0-a02f-8b9f9ee5bb69,,
a9b3ac4f-a885-4b7d-b945-b6f9a584be55,2026-02-19T12:34:51Z,132.88.250.119,CA,16509,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/reset-password,username=%27+AND+1%3DCONVERT%28int%2C%28SELECT+%40%40version%29%29--,https://example.com/home,,sess_kp6rfe64skbcbdpd,,8.217385,-88.783081,834,200,2667,waf,942500,BLOCK,medium,1,error_based,username,mysql,0.6,unknown,,a00e88a4-805d-490e-983b-0efd7c92d563,T1190,SQL Injection Attack: Time-Based
a24b92ea-14fb-4603-9c10-469f009930c2,2026-02-19T12:35:05Z,101.12.22.107,NL,20940,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/reset-password,email=suman@example.com,https://example.com/home,,sess_73hc9jypaoaxqox0,,-23.664002,112.727693,411,400,3988,app_log,,ALLOW,info,0,,,,0.35,legit_user,,d324898e-c5ed-40ae-81f8-b360b25fc81a,,
610f3741-c2e2-4ede-b249-3eea166f3688,2026-02-19T12:35:44Z,33.35.4.49,US,13335,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,GET,/login,q=blockchain+course,https://google.com,,sess_i44td1fpe60qraqi,dev_3omd4poru09b,-12.038355,4.80806,969,403,2902,ids,,ALLOW,low,0,,,,0.35,unknown,,ed1ebd13-ad22-4c99-bfb0-3125d3aa94d9,,
2f3c5e7e-fa39-4f26-af4f-96d8113c5f6a,2026-02-19T12:35:45Z,148.81.142.17,FR,29802,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/145.0.0.0 Safari/537.36,POST,/search,q=blockchain+course,https://duckduckgo.com,,sess_qpf0qpsvy74zq50o,dev_7xmr8fhydrgf,-0.937712,105.653684,918,429,3179,waf,,ALLOW,low,0,,,,0.35,unknown,,24e98529-ac6d-4d5e-8e62-1abb37e3588c,,
8e53fb20-d0d2-4fb7-9c54-98583154f137,2026-02-19T12:36:03Z,226.67.92.174,GB,8075,curl/8.5.0,GET,/search,category=electronics&price_max=5000,https://bing.com,,sess_eijmmb5jfysyz7pq,,-46.688299,-141.878931,613,400,4381,waf,,ALLOW,low,0,,,,0.35,legit_user,,fbbf1519-f50f-4b2f-a366-fa98c16d0fe4,,
22b88b7b-e68e-4635-a3b1-c5d03230cf4e,2026-02-19T12:36:20Z,162.31.223.53,SG,8075,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/api/v1/transactions,search=%27+AND+SLEEP%285%29--,https://duckduckgo.com,,sess_xme4po1i3msdn1mx,dev_1pi2ooq42nbf,-58.806154,110.248872,1144,429,1682,waf,942100,BLOCK,high,1,time_based,search,unknown,0.93,botnet-ish,,7d8d248c-76a5-4215-9b15-bde18ef349e6,T1190,SQL Injection Attack Detected via libinjection
86068eff-379e-4b51-a8bd-e395d3c0a798,2026-02-19T12:36:22Z,232.148.15.251,CA,29802,python-requests/2.31.0,POST,/report,category=electronics&price_max=5000,https://duckduckgo.com,,,,26.586125,-67.069715,691,200,266,app_log,,LOG,info,0,,,,0.35,unknown,,54fd9ced-3c76-48e7-8939-f1cc2e55b2dd,,
c7f6eaec-1315-4be1-86c0-b9538c70e82c,2026-02-19T12:36:39Z,165.53.228.140,AU,24940,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Version/17.2 Safari/605.1.15,POST,/report,email=suman@example.com,https://google.com,,sess_toz5sthslmwa6tj3,dev_ps04jse17qua,-19.322365,-95.004962,511,403,2347,app_log,,ALLOW,low,0,,,,0.35,unknown,,613d119b-cf50-4ccd-90f3-ecf234c2ca67,,
